,Unnamed: 0,Arabic_Tweets_Cleaned,label
11782,2356,اخ ابو نهاد اخ جهاد يش هم رجل بيعرفو يسوقو دايم مستعجل وبدافشو لو شافو وحد ساق سيرو يلزو سيارة علشان يربكوها صارلي 15 سن سوق بس هالسنتين اصعب شي طبع مش ممكن اغير نشر لانو رايح جاي سير حكى علق بتعرفو اكتر ناس حكى انتقد نسوان واح كتير نواعم ما بيلبقلنا غير نشر ممكن اشترك شرك نهر اردن خدمة,DIAL_EGY
11783,2356,كل مضى ايام ازداد شوقي تفصيل حياة ايها رءيس اب قاءد اكثر شرح صدر ادراك كل اهمي اراء صاءبهفي زمان كفى فخر عبور عظيم سلام انبياء خير الذي نعم حاقدوك اخوان نفط احمد الله مقلتي را مرة شارع رمسيس عباسي حي جميل ابو تراب زعفران الف رحم بطل حرب,DIAL_EGY
11784,2356,محاباة حساب كل,DIAL_EGY
11785,2357,هي معلم متعلم جاب,DIAL_LEV
11786,2357,رحم الله ميت موت مسلم لم نعهد ال مفتي الا كرم حب وطن صبر الله اهل ذو مصاب الله الي,DIAL_LEV
11787,2357,يتمني فوز كرمان ماء بارد لان درج حرارة داخليه زاد درجة خارج الله برد على,DIAL_LEV
11788,2357,لكن قد حان وقت كل داي,DIAL_LEV
11789,2357,محاباة حساب كل,DIAL_LEV
11790,2358,الا اله الا الله الله خبر مءلم جد بنون ادم ضعيف جد اللهم اجعل جن,MSA
11791,2358,لا بد اشاره ان لم مكتب مءهل علمي قيمة امر دور عضوي لا أمكن اغفال تشكيك استغناء حال احوال قيام توجيه طلب مستغل كفاءة خبرة عمل خدم مرجعيه معروف مكتبة في تعريف دور هادف مكتب جميع شءون حياه من شجع استمرار تردد استخدام كنز معرفيه سواء اكان مرحله ابتداءيه ثانويه جامعيه بعد وصل بالتالي مقتنى مكتبة اكاديمه عام متخصصه مركز توثيق من لعب دور لا استهان تطوير عملية بحث علمي في صقل شخصي انسان عصري,MSA
11792,2358,عشان يدخون,MSA
11793,2358,خطر لايك نوع علاج حال مشخص قرار علاج اتخذ خوف فقط زياد جرع رعا,MSA
11794,2358,يااخوانا رجل غيور جد فريق الذي انتسب الي سواء اهلي ام زمالك ام مصري بورسعيدي ام منتخب مصر هذا غير محمود وجب جميع لكن خرج غير حد اعتقد انها ممكن جد انقلب,MSA
11795,2359,كيف عنى ضحو,DIAL_GLF
11796,2359,الله رحم صبر,DIAL_GLF
11797,2359,نزل موتر أخذ هاذي عجرا فقش اقرب راسي عسكري,DIAL_GLF
11798,2359,اسبوع مثل تم مناقش من حد ايض,DIAL_GLF
11799,2359,الله رحم غفر,DIAL_GLF
11800,2360,14 تحسين,MSA
11801,2360,لكن هنا مايذم سوق الا,MSA
11802,2360,حكم ثلاث شاب سجن غرام لان كان يرجم كلب جار سبيل,MSA
11803,2360,فهد,MSA
11804,2360,معدم احتكار لم سبق الي,MSA
11805,2361,الله معا عريفي نصر اذن الله جد اعجبتني فكر زياره كل سرور,MSA
11806,2361,نتمني توفيق فعل بادر طيب,MSA
11807,2361,الله سعودي امين,MSA
11808,2361,وجب لا ننسي اطلاق جميع معريضين اصابه مرض اصعب كثير مرض,MSA
11809,2361,اهمال مابعده,MSA
11810,2362,اشكر سمو امير منطق مشروع تنمويه بلغ اجمالي تكلفة مليار ريال منطق تبوك محافظة مركز تابع هذا يا فضل الله ثم فضل حكومة رشيد اعز الله ممثل قاءد عظيم خادم حرم شريف سمو ولي عهد امين سمو ناءب,DIAL_GLF
11811,2362,حول جناءن ورد مز مطر هاطل كنار مغرد,DIAL_GLF
11812,2362,ال,DIAL_GLF
11813,2362,اعقل أوكل فضل الله تعالى من كرم عاد طفل سالم حمدلله ياليت كل نبطل طيب زايده الذي جعل مغفل مستهتر جعل فريس سهل نضر مجرم اتخاذ حرص حذر كي لا نوضع نفس موقف صعب وقف اخو والد,DIAL_GLF
11814,2362,شي راءع امام,DIAL_GLF
11815,2363,اشياء مثل قد معلومه شيعه نسب كثير مسلم كيان مبهم لا عرف لا كيف نشا لا ألقى نظر ماضي لا توقع مستقبل تالي عدد كبير جد مسلم اعتقد شيعه الا احد مذهب الاسلاميه كالشافعيه مالكي غير مذهب لا درى اختلاف سن شيعه ليس فرع فقط لكن كثير اصول ايض,MSA
11816,2363,رب,MSA
11817,2363,متزوج ابن خالي عمتي نفس وقت ادعولي اجيب من ذريه صالح بقر موضوع خص امراض وراثيه صيبني قلق مش,MSA
11818,2363,كما جريد,MSA
11819,2363,سراح عمر 24 سن عزب كثر امهر عرس اطلب تخفيض تكلف ناس قدر تعرس مايبقي عانس السعوديه اما موضوع سراح رايع جد اشكر طرح موضوع اخو مهند عنزي,MSA
11820,2364,موظف زار صحه كل شاف 100 مخالف لا حسيب لا رقيب واحد ضابط ارتباط شرب ارجيله اماكن عام عند,MSA
11821,2364,لان عانى مثل قال خصم قاضي الله ناس وسم سعودي تنظبط لا تفلس اسبوع كثر,MSA
11822,2364,ارجو ارسال بريد الكتروني ارسل كمم أفاد غطى اخبار فساد زار,MSA
11823,2364,رب هولاندا رءووف خليف قال شنايدر وزع فان بيرسي جول يا سلام سلام روبين فنان شوالي مش ممكن مش معقول خليني عبر خليني حكى خليني نريح نرتاح فان بوميل رفع كاس عالم قهر اسبان,MSA
11824,2364,سنري ماذا فعل نشامي قياد كابتن عدنان حمد اذن الله,MSA
11825,2365,حقيقه رد رقم كف,MSA
11826,2365,الله افرح السعوديه صار احسن دولة فصل تواءم الله شي رفع,MSA
11827,2365,صحيح قضاء وجب ياخذ مجرى لكن اتساءل لو حدث عكس جريمه وقع مصر قبل لبناني ماذا كان رد فعل شارع مصري خصوص قارئ خبر اعتداء مصري طلب اردني جامعي عقب مقتل اربع مصري حادث سير بين بين طالب اردني قتل ايض حادث,MSA
11828,2365,وين محافظ,MSA
11829,2365,كبير زعيم فال بطولة سوف وضع فريق منافس كرر بيان مره مليون,MSA
11830,2366,وظاءف عند كفى مواطن مقيم بلاش حسد بق,MSA
11831,2366,الف مبروك,MSA
11832,2366,عاد اسراءيل داءم أراد زرع فتن عربي مناسب كان اسراءيل لم كان متفوق عربي قبل اتفاقي سلام انما حقيقه اسراءيل مازال متفوق سبب تايد امريكا اوروبا اختلاف عربي بعض لكن نسي كاتب مقال مصر زاد قوه اتفاقيه هم رأى ذلك أراد بذر بذر فرق ادخال مصر عرب حرب جانب زاد تفرق أضعف مصر لكن مصر منتبه دبر رغم انسياق عربي ذلك اراء بل هناك استثمر اموال اسراءيل لكن امل رجع عربي رشد التف حول مصر جديد مواجه ذلك هجمه شرسه هاجم مصر ذات لم استطاع نال مصر اراد نال عربي من تالي نال مصر من زاد ضعف أنصب مصالح اسراءيل لكن هيهات فان نصر الله قريب مصر قوي عزيز أبقى حصن امان عربي جميع مهما حاول اعداء امه نيل من,MSA
11833,2366,مقال تحدث مكرم اخلاق فضاءل كثير لكن الا لاحظ ياسيدي,MSA
11834,2366,زوج مراه شكل عام مال الا عصا,MSA
11835,2367,دامي جن منشط دوليه,MSA
11836,2367,اثنان حاج اعاد صياغ فريق اداري فني لا توقع فيصلي بعيد عن اصاب وحدة خاص عند لعب عام قادم فرقة خليجيه حوى عديد نجم محترف الذي سجل اهداف فرقة وحدة غير انديه مشاركه لا استعجل حكم امور قادم كبير اذن الله لم وفق وحدة سن ايام قادم أثبت جميع فاق وحدة داخلي خارجي اذن الله,MSA
11837,2367,ارحم عمل,MSA
11838,2367,طيب سءال غير بريء,MSA
11839,2367,شاء الله حمد الله,MSA
11840,2368,ارحمونا نبغي,DIAL_GLF
11841,2368,هلحين اذ مسكن حريم خواجة عند اسواق قام نعطيهن خيزران انقول تغط يالمخنزات انتن بلد اذ ذهب بلد قال نساء ممنوع قناع لازم نشوف امرا والا رجل عدو والا صديق مسالم والا ارهابي قام على نسبة قال مافي خير كيف ميصلح كذا ما احرار,DIAL_GLF
11842,2368,صبري,DIAL_GLF
11843,2368,الله شايف حرام سمى ها ام هدا اشي حقير اب لان حيوان عمل هي اولاد كيف هدول فكر حال اهل الله حرام هدا لازم يتعذب ابشع انواع عذاب ام قبل لان كيف قدر سكت هالوضع مش عارف معقول ناس بهالاخلاق اصلا عندها ذر اخلاق مخاف الله كون نصيب هي بس مجنني كيف بنت سكت هالوقت الله لو انها هرب نص ليل عاش شارع لا عاش,DIAL_GLF
11844,2368,من لا شك فرقة مشاركه نسخة اربع اولي عادي مستوي ها اقوي ابو,DIAL_GLF
11845,2369,لان نفس طاب,DIAL_LEV
11846,2369,ثم نسال سبب تزايد جراءم,DIAL_LEV
11847,2369,هلم جري,DIAL_LEV
11848,2369,حطم جدار سجن الذي اصبح هرم جديد قانون طوارء اجعل جسد درع بشري تغيير لا وجد حري دون ثمن,DIAL_LEV
11849,2369,استسلم لص قائد,DIAL_LEV
11850,2370,طيب رن موبيل شعب غلب مش عارف ريس بتاع فين,DIAL_LEV
11851,2370,مصنع دون ضراءب اراضي سعر رمزي خدمة مخفض كذا اتفق تاجر حدد اسعار ويحتكرونها جالس يمن سعر لايزال غالي اعلي,DIAL_LEV
11852,2370,اسي كره,DIAL_LEV
11853,2370,مواطن عربي اكره حد صنع استعمار لكن ارجو يجيبني احد سءالي لان امر اختلط علي غاب عن معرفه ماذا حدث ملعب ام درمان اثناء مباره قال عالم شاهد مقابل كره قدم 90 دقيق دون حدوث شء ذكر انتهى خرج فريق اثنان بكى اول فرح فوز ثاني حزن خساره ثم ذلك خرج ممثل تلفزيون قال هاتف محاصر اتضح امر كذب فقط انتهي شء غباء رجاء رفع مستوي لان امر صار لا,DIAL_LEV
11854,2370,خليتني اضحك 31 مر مالي نفس اضحك عنى فريق فاز هذا رقم عدد فرق دوري سن 1944 1960 اندي هم فيصلي نادي عمان اهلي كان دوري شكل خماسي طبع فيصلي فاز 17 مر ثم 1960 1976 اندي طبع فاز حبطرش حقيق قد دوري ذلك وقت مش حريق بس بل نار مهبرجه مبروك صلى 31 مر فوز دوري نار مبروك على فوز مرة اسيوي فرق بنغال هند تايلند فيتنام جزر واك,DIAL_LEV
11855,2371,جد حاج تكسف مش فاهم فين تحرش كامرا,MSA
11856,2371,الله نعم في يالمطيري كافو الله بنت,MSA
11857,2371,حماة,MSA
11858,2371,لهي يازمالك كان احلي نكت امبارح نفس حسام ابراهيم يشوف مباره جديد هيعرفو حكم صح اعيب زمالك رمى نفس جو منطق جزاء نفسي كمان يشوف اهلي امبارح عادل طلع ملعب شكل متحضر لا ازعاج لا شتيم لا ضرب لا صوت,MSA
11859,2371,مستغرب لانو اغلب جمهور فيصلي طالب استلام مهندس زياد مناصير رءاس نادي زياد مناصير اكبر مساهم نادي شاب اردن احترام كل جمهور نادي,MSA
11860,2372,برادعي محاط شل,MSA
11861,2372,اقول اضيف ماجستير حصل سلهام عدد بطولة رأى ماباقي الا تسون فريق بيان,MSA
11862,2372,الله,MSA
11863,2372,وسع,MSA
11864,2372,عنى بعد وصل,MSA
